,dt,vehicle_id,dtc_data,dtc_status
3681,2024-03-21 23:17:45,421,P1024,storred
3682,2024-03-21 23:32:07,421,P1024,storred
3683,2024-03-22 00:15:22,421,P1024,storred
3684,2024-03-22 00:35:15,421,P1024,storred
3685,2024-03-22 00:48:14,421,P1024,storred
3686,2024-03-22 00:56:53,421,P1024,storred
3687,2024-03-22 01:05:19,421,P1024,storred
3688,2024-03-22 01:14:30,421,P1024,storred
3689,2024-03-22 01:33:41,421,P1024,storred
3690,2024-03-22 02:14:20,421,P1024,storred
3691,2024-03-22 02:54:54,421,P1024,storred
3692,2024-03-22 03:42:47,421,P1024,storred
3693,2024-03-22 04:00:16,421,P1024,storred
3694,2024-03-22 04:13:40,421,P1024,storred
3695,2024-03-22 21:29:48,421,P1024,storred
3696,2024-03-22 22:55:42,421,P1024,storred
3697,2024-03-22 23:02:19,421,P1024,storred
3698,2024-03-22 23:29:22,421,P1024,storred
3699,2024-03-22 23:52:44,421,P1024,storred
3700,2024-03-23 00:08:52,421,P1024,storred
3701,2024-03-23 01:11:42,421,P1024,storred
3702,2024-03-23 01:18:29,421,P1024,storred
3703,2024-03-23 02:05:55,421,P1024,storred
3704,2024-03-23 02:39:22,421,P1024,storred
3705,2024-03-23 03:38:32,421,P1024,storred
3706,2024-03-23 04:11:48,421,P1024,storred
3707,2024-03-23 04:27:56,421,P1024,storred
3708,2024-03-23 07:40:38,421,P1024,storred
3709,2024-03-23 11:14:05,421,P1024,storred
3710,2024-03-23 11:22:57,421,P1024,storred
3711,2024-03-23 11:28:03,421,P1024,storred
3712,2024-03-25 21:42:52,421,P1024,storred
3713,2024-03-25 22:19:13,421,P1024,storred
3714,2024-03-25 23:20:26,421,P1024,storred
3715,2024-03-26 00:03:38,421,P1024,storred
3716,2024-03-26 00:25:53,421,P1024,storred
3717,2024-03-26 00:46:18,421,P1024,storred
3718,2024-03-26 00:53:12,421,P1024,storred
3719,2024-03-26 01:07:38,421,P1024,storred
3720,2024-03-26 01:19:16,421,P1024,storred
3721,2024-03-26 01:30:24,421,P1024,storred
3722,2024-03-26 02:38:42,421,P1024,storred
3723,2024-03-26 03:06:19,421,P1024,storred
3724,2024-03-26 03:36:07,421,P1024,storred
3725,2024-03-26 04:12:45,421,P1024,storred
3726,2024-03-26 04:27:46,421,P1024,storred
3727,2024-03-26 07:40:08,421,P1024,storred
3728,2024-03-26 21:45:22,421,P1024,storred
3729,2024-03-26 23:28:44,421,P1024,storred
3730,2024-03-26 23:58:45,421,P1024,storred
3731,2024-03-27 00:21:01,421,P1024,storred
3732,2024-03-27 00:32:00,421,P1024,storred
3733,2024-03-27 00:45:29,421,P1024,storred
3734,2024-03-27 00:52:01,421,P1024,storred
3735,2024-03-27 01:07:32,421,P1024,storred
3736,2024-03-27 02:14:32,421,P1024,storred
3737,2024-03-27 02:20:42,421,P1024,storred
3738,2024-03-27 02:34:57,421,P1024,storred
3739,2024-03-27 03:52:16,421,P1024,storred
3740,2024-03-27 06:35:13,421,P1024,storred
3741,2024-03-27 07:14:44,421,P1024,storred
3742,2024-03-27 07:48:00,421,P1024,storred
3743,2024-03-27 08:50:43,421,P1024,storred
3744,2024-03-27 09:40:43,421,P1024,storred
3745,2024-03-27 21:48:37,421,P1024,storred
3746,2024-03-27 23:38:11,421,P1024,storred
3747,2024-03-28 00:03:59,421,P1024,storred
3748,2024-03-28 00:12:08,421,P1024,storred
3749,2024-03-28 00:32:48,421,P1024,storred
3750,2024-03-28 01:16:39,421,P1024,storred
3751,2024-03-28 01:35:32,421,P1024,storred
3752,2024-03-28 02:15:30,421,P1024,storred
3753,2024-03-28 02:41:37,421,P1024,storred
3754,2024-03-28 03:23:59,421,P1024,storred
3755,2024-03-28 04:01:06,421,P1024,storred
3756,2024-03-28 04:20:40,421,P1024,storred
3757,2024-03-28 07:49:18,421,P1024,storred
3758,2024-03-28 07:59:25,421,P1024,storred
3759,2024-03-28 12:03:56,421,P1024,storred
3760,2024-03-28 21:46:35,421,P1024,storred
3761,2024-03-28 23:39:19,421,P1024,storred
3762,2024-03-29 00:31:30,421,P1024,storred
3763,2024-03-29 00:39:57,421,P1024,storred
3764,2024-03-29 00:55:36,421,P1024,storred
3765,2024-03-29 01:24:12,421,P1024,storred
3766,2024-03-29 01:30:04,421,P1024,storred
3767,2024-03-29 01:51:15,421,P1024,storred
3768,2024-03-29 02:03:10,421,P1024,storred
3769,2024-03-29 02:09:28,421,P1024,storred
3770,2024-03-29 02:30:32,421,P1024,storred
3771,2024-03-29 02:45:54,421,P1024,storred
3772,2024-03-29 03:18:44,421,P1024,storred
3773,2024-03-29 05:24:38,421,P1024,storred
3774,2024-03-29 05:34:01,421,P1024,storred
3775,2024-03-29 06:05:08,421,P1024,storred
3776,2024-03-29 21:44:55,421,P1024,storred
3777,2024-03-29 23:29:56,421,P1024,storred
3778,2024-03-30 00:04:48,421,P1024,storred
3779,2024-03-30 00:23:37,421,P1024,storred
3780,2024-03-30 00:49:57,421,P1024,storred
3781,2024-03-30 00:59:11,421,P1024,storred
3782,2024-03-30 01:21:50,421,P1024,storred
3783,2024-03-30 01:50:01,421,P1024,storred
3784,2024-03-30 02:04:02,421,P1024,storred
3785,2024-03-30 02:58:10,421,P1024,storred
3786,2024-03-30 03:23:27,421,P1024,storred
3787,2024-03-30 03:37:53,421,P1024,storred
3788,2024-04-01 21:36:14,421,P1024,storred
3789,2024-04-01 23:23:33,421,P1024,storred
3790,2024-04-01 23:32:54,421,P1024,storred
3791,2024-04-02 00:05:32,421,P1024,storred
3792,2024-04-02 00:28:18,421,P1024,storred
3793,2024-04-02 01:31:53,421,P1024,storred
3794,2024-04-02 01:45:43,421,P1024,storred
3795,2024-04-02 02:17:37,421,P1024,storred
3796,2024-04-02 02:59:37,421,P1024,storred
3797,2024-04-02 03:14:16,421,P1024,storred
3798,2024-04-02 03:42:43,421,P1024,storred
3799,2024-04-02 03:59:15,421,P1024,storred
3800,2024-04-02 07:22:01,421,P1024,storred
3801,2024-04-02 07:28:51,421,P1024,storred
3802,2024-04-02 10:18:31,421,P1024,storred
3803,2024-04-02 21:33:56,421,P1024,storred
3804,2024-04-02 23:45:24,421,P1024,storred
3805,2024-04-03 00:04:19,421,P1024,storred
3806,2024-04-03 00:15:19,421,P1024,storred
3807,2024-04-03 00:43:17,421,P1024,storred
3808,2024-04-03 01:08:48,421,P1024,storred
3809,2024-04-03 01:16:15,421,P1024,storred
3810,2024-04-03 01:37:50,421,P1024,storred
3811,2024-04-03 02:03:02,421,P1024,storred
3812,2024-04-03 02:14:32,421,P1024,storred
3813,2024-04-03 02:19:52,421,P1024,storred
3814,2024-04-03 02:23:43,421,P1024,storred
3815,2024-04-03 03:11:23,421,P1024,storred
3816,2024-04-03 04:06:48,421,P1024,storred
3817,2024-04-03 04:29:35,421,P1024,storred
3818,2024-04-03 05:13:48,421,P1024,storred
3819,2024-04-03 07:35:32,421,P1024,storred
3820,2024-04-03 07:45:20,421,P1024,storred
3821,2024-04-03 08:47:39,421,P1024,storred
3822,2024-04-03 09:38:55,421,P1024,storred
3823,2024-04-03 21:58:28,421,P1024,storred
3824,2024-04-03 23:21:57,421,P1024,storred
3825,2024-04-03 23:34:29,421,P1024,storred
3826,2024-04-03 23:57:02,421,P1024,storred
3827,2024-04-04 00:52:10,421,P1024,storred
3828,2024-04-04 01:05:34,421,P1024,storred
3829,2024-04-04 01:57:17,421,P1024,storred
3830,2024-04-04 02:09:49,421,P1024,storred
3831,2024-04-04 02:56:14,421,P1024,storred
3832,2024-04-04 03:30:27,421,P1024,storred
3833,2024-04-04 04:16:38,421,P1024,storred
3834,2024-04-04 04:30:18,421,P1024,storred
3835,2024-04-04 04:42:50,421,P1024,storred
3836,2024-04-04 07:44:37,421,P1024,storred
3837,2024-04-04 07:51:46,421,P1024,storred
3838,2024-04-04 08:43:52,421,P1024,storred
3839,2024-04-04 09:30:51,421,P1024,storred
3840,2024-04-04 11:29:07,421,P1024,storred
3841,2024-04-04 11:37:35,421,P1024,storred
3842,2024-04-04 22:23:11,421,P1024,storred
3843,2024-04-04 23:28:44,421,P1024,storred
3844,2024-04-05 00:02:54,421,P1024,storred
3845,2024-04-05 00:42:10,421,P1024,storred
3846,2024-04-05 00:56:20,421,P1024,storred
3847,2024-04-05 01:02:21,421,P1024,storred
3848,2024-04-05 01:12:58,421,P1024,storred
3849,2024-04-05 01:31:11,421,P1024,storred
3850,2024-04-05 01:34:44,421,P1024,storred
3851,2024-04-05 01:42:48,421,P1024,storred
3852,2024-04-05 01:52:15,421,P1024,storred
3853,2024-04-05 02:00:44,421,P1024,storred
3854,2024-04-05 02:25:15,421,P1024,storred
3855,2024-04-05 02:45:13,421,P1024,storred
3856,2024-04-05 03:14:29,421,P1024,storred
3857,2024-04-05 04:10:59,421,P1024,storred
3858,2024-04-05 04:26:44,421,P1024,storred
3859,2024-04-05 04:35:47,421,P1024,storred
3860,2024-04-05 07:43:30,421,P1024,storred
3861,2024-04-05 07:51:21,421,P1024,storred
3862,2024-04-05 21:50:35,421,P1024,storred
3863,2024-04-05 23:13:21,421,P1024,storred
3864,2024-04-06 00:32:18,421,P1024,storred
3865,2024-04-06 00:43:26,421,P1024,storred
3866,2024-04-06 01:13:07,421,P1024,storred
3867,2024-04-06 01:54:21,421,P1024,storred
3868,2024-04-06 02:32:06,421,P1024,storred
3869,2024-04-06 02:54:57,421,P1024,storred
3870,2024-04-06 03:42:20,421,P1024,storred
3871,2024-04-06 03:57:43,421,P1024,storred
3872,2024-04-06 04:10:38,421,P1024,storred
3873,2024-04-06 07:36:16,421,P1024,storred
3874,2024-04-06 07:43:16,421,P1024,storred
3875,2024-04-06 09:50:54,421,P1024,storred
3876,2024-04-06 10:38:33,421,P1024,storred
3877,2024-04-08 21:52:50,421,P1024,storred
3878,2024-04-08 23:13:43,421,P1024,storred
3879,2024-04-09 00:14:13,421,P1024,storred
3880,2024-04-09 00:21:26,421,P1024,storred
3881,2024-04-09 00:44:58,421,P1024,storred
3882,2024-04-09 01:55:13,421,P1024,storred
3883,2024-04-09 03:29:58,421,P1024,storred
3884,2024-04-09 04:05:52,421,P1024,storred
3885,2024-04-09 04:25:25,421,P1024,storred
3886,2024-04-09 04:35:26,421,P1024,storred
3887,2024-04-09 06:05:00,421,P1024,storred
3888,2024-04-09 22:18:47,421,P1024,storred
3889,2024-04-09 23:15:34,421,P1024,storred
3890,2024-04-09 23:35:47,421,P1024,storred
3891,2024-04-10 00:09:34,421,P1024,storred
3892,2024-04-10 00:50:23,421,P1024,storred
3893,2024-04-10 01:53:58,421,P1024,storred
3894,2024-04-10 02:05:59,421,P1024,storred
3895,2024-04-10 02:34:04,421,P1024,storred
3896,2024-04-10 03:23:16,421,P1024,storred
3897,2024-04-10 03:54:00,421,P1024,storred
3898,2024-04-10 04:12:18,421,P1024,storred
3899,2024-04-10 04:20:34,421,P1024,storred
3900,2024-04-10 09:37:45,421,P1024,storred
3901,2024-04-10 09:46:17,421,P1024,storred
3902,2024-04-10 09:55:47,421,P1024,storred
3903,2024-04-10 10:06:14,421,P1024,storred
3904,2024-04-10 22:19:55,421,P1024,storred
3905,2024-04-10 23:10:49,421,P1024,storred
3906,2024-04-10 23:33:36,421,P1024,storred
3907,2024-04-10 23:55:06,421,P1024,storred
3908,2024-04-11 00:04:17,421,P1024,storred
3909,2024-04-11 00:35:41,421,P1024,storred
3910,2024-04-11 01:08:18,421,P1024,storred
3911,2024-04-11 01:18:32,421,P1024,storred
3912,2024-04-11 01:44:38,421,P1024,storred
3913,2024-04-11 02:45:56,421,P1024,storred
3914,2024-04-11 03:07:26,421,P1024,storred
3915,2024-04-11 03:36:16,421,P1024,storred
3916,2024-04-11 03:50:03,421,P1024,storred
3917,2024-04-11 04:00:58,421,P1024,storred
3918,2024-04-11 11:32:13,421,P1024,storred
3919,2024-04-11 22:19:29,421,P1024,storred
3920,2024-04-11 23:10:36,421,P1024,storred
3921,2024-04-11 23:26:25,421,P1024,storred
3922,2024-04-12 00:40:22,421,P1024,storred
3923,2024-04-12 01:06:48,421,P1024,storred
3924,2024-04-12 01:19:19,421,P1024,storred
3925,2024-04-12 01:24:46,421,P1024,storred
3926,2024-04-12 01:35:01,421,P1024,storred
3927,2024-04-12 01:50:42,421,P1024,storred
3928,2024-04-12 02:05:03,421,P1024,storred
3929,2024-04-12 02:39:04,421,P1024,storred
3930,2024-04-12 03:06:15,421,P1024,storred
3931,2024-04-12 03:25:32,421,P1024,storred
3932,2024-04-12 04:03:09,421,P1024,storred
3933,2024-04-12 04:19:26,421,P1024,storred
3934,2024-04-12 04:28:33,421,P1024,storred
3935,2024-04-12 09:12:42,421,P1024,storred
3936,2024-04-12 10:14:05,421,P1024,storred
3937,2024-04-12 22:19:16,421,P1024,storred
3938,2024-04-12 22:58:59,421,P1024,storred
3939,2024-04-12 23:12:56,421,P1024,storred
3940,2024-04-13 00:18:25,421,P1024,storred
3941,2024-04-13 00:28:56,421,P1024,storred
3942,2024-04-13 00:47:48,421,P1024,storred
3943,2024-04-13 01:52:22,421,P1024,storred
3944,2024-04-13 03:16:33,421,P1024,storred
3945,2024-04-13 03:24:43,421,P1024,storred
3946,2024-04-13 04:06:29,421,P1024,storred
3947,2024-04-13 04:19:20,421,P1024,storred
3948,2024-04-13 04:25:24,421,P1024,storred
3949,2024-04-13 04:46:38,421,P1024,storred
3950,2024-04-13 05:16:12,421,P1024,storred
3951,2024-04-13 10:23:34,421,P1024,storred
3952,2024-04-15 22:19:33,421,P1024,storred
3953,2024-04-15 23:13:45,421,P1024,storred
3954,2024-04-15 23:41:29,421,P1024,storred
3955,2024-04-16 00:21:36,421,P1024,storred
3956,2024-04-16 00:47:34,421,P1024,storred
3957,2024-04-16 01:11:02,421,P1024,storred
3958,2024-04-16 01:29:14,421,P1024,storred
3959,2024-04-16 01:46:04,421,P1024,storred
3960,2024-04-16 02:37:58,421,P1024,storred
3961,2024-04-16 03:27:06,421,P1024,storred
3962,2024-04-16 03:52:09,421,P1024,storred
3963,2024-04-16 04:04:26,421,P1024,storred
3964,2024-04-16 22:19:14,421,P1024,storred
3965,2024-04-16 23:31:12,421,P1024,storred
3966,2024-04-16 23:45:13,421,P1024,storred
3967,2024-04-17 00:08:46,421,P1024,storred
3968,2024-04-17 00:27:42,421,P1024,storred
3969,2024-04-17 00:42:30,421,P1024,storred
3970,2024-04-17 01:06:45,421,P1024,storred
3971,2024-04-17 01:35:54,421,P1024,storred
3972,2024-04-17 02:20:17,421,P1024,storred
3973,2024-04-17 03:29:14,421,P1024,storred
3974,2024-04-17 04:10:11,421,P1024,storred
3975,2024-04-17 04:22:38,421,P1024,storred
3976,2024-04-17 04:30:04,421,P1024,storred
3977,2024-04-17 12:06:01,421,P1024,storred
3978,2024-04-17 12:15:53,421,P1024,storred
3979,2024-04-17 22:23:41,421,P1024,storred
3980,2024-04-17 23:37:59,421,P1024,storred
3981,2024-04-18 00:05:43,421,P1024,storred
3982,2024-04-18 01:02:38,421,P1024,storred
3983,2024-04-18 02:06:58,421,P1024,storred
3984,2024-04-18 02:29:48,421,P1024,storred
3996,2023-02-23 05:07:29,427,P2263,pending
3997,2023-02-23 19:22:20,427,P2263,pending
3998,2023-02-24 06:33:09,427,P2263,pending
3999,2023-02-24 19:12:32,427,P2263,pending
4000,2023-03-01 02:53:40,427,P2263,pending
4001,2023-03-01 04:36:40,427,P2263,pending
4002,2023-03-01 19:11:28,427,P2263,pending
4003,2023-03-03 06:21:58,427,P2263,pending
4004,2023-03-03 07:24:11,427,P2263,pending
4005,2023-03-03 19:11:44,427,P2263,pending
4006,2023-03-06 19:52:57,427,P2263,pending
4007,2023-03-06 21:11:07,427,P2263,pending
4008,2023-03-06 21:55:27,427,P2263,pending
4009,2023-03-06 23:27:14,427,P2263,pending
4010,2023-03-07 01:17:28,427,P2263,pending
4011,2023-03-07 02:06:18,427,P2263,pending
4012,2023-03-07 05:05:01,427,P2263,pending
4013,2023-03-07 05:22:52,427,P2263,pending
4014,2023-03-07 06:58:50,427,P2263,pending
4015,2023-03-07 08:01:29,427,P2263,pending
4016,2023-03-07 08:09:41,427,P2263,pending
4017,2023-03-07 19:54:30,427,P2263,pending
4018,2023-03-08 04:13:19,427,P2263,pending
4019,2023-03-08 04:58:11,427,P2263,pending
4020,2023-03-08 05:23:38,427,P2263,pending
4021,2023-03-08 06:33:57,427,P2263,pending
4022,2023-03-08 19:18:20,427,P2263,pending
4023,2023-03-09 04:36:23,427,P2263,pending
4024,2023-03-09 10:39:29,427,P2263,pending
4025,2023-03-09 19:17:14,427,P2263,pending
4026,2023-03-10 05:14:46,427,P2263,pending
4027,2023-03-10 09:03:38,427,P2263,pending
4028,2023-03-10 19:15:10,427,P2263,pending
4029,2023-03-11 00:48:51,427,P2263,pending
4030,2023-03-11 01:06:34,427,P2263,pending
4031,2023-03-11 02:55:56,427,P2263,pending
4032,2023-03-13 19:21:09,427,P2263,pending
4033,2023-03-14 02:24:48,427,P2263,pending
4034,2023-03-14 04:42:20,427,P2263,pending
4035,2023-03-14 05:26:31,427,P2263,pending
4036,2023-03-15 06:16:39,427,P2263,pending
4037,2023-03-15 19:10:33,427,P2263,pending
4038,2023-03-16 06:52:16,427,P2263,pending
4039,2023-03-16 19:20:10,427,P2263,pending
4040,2023-03-16 20:39:06,427,P2263,pending
4041,2023-03-17 07:52:31,427,P2263,pending
4042,2023-03-17 19:13:10,427,P2263,pending
4043,2023-03-17 20:26:17,427,P2263,pending
4044,2023-03-18 05:56:08,427,P2263,pending
4045,2023-03-18 06:39:29,427,P2263,pending
4046,2023-03-21 10:01:24,427,P2263,pending
4047,2023-03-21 19:11:44,427,P2263,pending
4048,2023-03-22 07:49:22,427,P2263,pending
4049,2023-03-22 08:49:33,427,P2263,pending
4050,2023-03-22 19:20:52,427,P2263,pending
4051,2023-03-23 06:41:31,427,P2263,pending
4052,2023-03-23 19:19:33,427,P2263,pending
4053,2023-03-24 05:13:25,427,P2263,pending
4054,2023-03-24 19:11:19,427,P2263,pending
4055,2023-03-25 06:13:11,427,P2263,pending
4056,2023-03-27 19:21:22,427,P2263,pending
4057,2023-03-28 05:27:17,427,P2263,pending
4058,2023-03-28 05:48:43,427,P2263,pending
4059,2023-03-28 20:53:41,427,P2263,pending
4060,2023-03-28 23:14:05,427,P2263,pending
4061,2023-03-28 23:37:22,427,P2263,pending
4062,2023-03-29 02:23:54,427,P2263,pending
4063,2023-03-29 04:42:17,427,P2263,pending
4064,2023-03-29 06:37:15,427,P2263,pending
4065,2023-03-29 06:52:29,427,P2263,pending
4066,2023-03-29 19:27:45,427,P2263,pending
4067,2023-03-30 01:29:28,427,P2263,pending
4068,2023-03-30 03:33:36,427,P2263,pending
4069,2023-03-31 03:45:29,427,P2263,pending
4070,2023-03-31 19:06:25,427,P2263,pending
4071,2023-04-01 04:57:27,427,P2263,pending
4072,2023-04-01 05:10:05,427,P2263,pending
4073,2023-04-01 06:27:22,427,P2263,pending
4074,2023-04-01 07:22:14,427,P2263,pending
4075,2023-04-03 11:58:11,427,P2263,pending
4076,2023-04-03 19:21:28,427,P2263,pending
4077,2023-04-04 03:59:01,427,P2263,pending
4078,2023-04-04 19:24:21,427,P2263,pending
4079,2023-04-07 06:08:17,427,P2263,pending
4080,2023-04-07 19:21:50,427,P2263,pending
4081,2023-04-07 20:37:43,427,P2263,pending
4082,2023-04-08 05:52:21,427,P2263,pending
4083,2023-04-08 06:08:04,427,P2263,pending
4084,2023-04-10 19:22:46,427,P2263,pending
4085,2023-04-11 02:02:41,427,P2263,pending
4086,2023-04-11 02:26:08,427,P2263,pending
4087,2023-04-11 03:07:41,427,P2263,pending
4088,2023-04-12 09:10:13,427,P2263,pending
4089,2023-04-12 09:50:48,427,P2263,pending
4090,2023-04-12 19:10:37,427,P2263,pending
4091,2023-04-13 05:53:43,427,P2263,pending
4092,2023-04-13 10:33:49,427,P2263,pending
4093,2023-04-13 19:25:17,427,P2263,pending
4094,2023-04-14 07:39:20,427,P2263,pending
4095,2023-04-14 08:07:37,427,P2263,pending
4096,2023-04-14 19:08:46,427,P2263,pending
4097,2023-04-18 00:57:06,427,P2263,pending
4098,2023-04-18 01:20:55,427,P2263,pending
4099,2023-04-18 02:02:10,427,P2263,pending
4100,2023-04-18 03:00:12,427,P2263,pending
4101,2023-04-18 07:17:26,427,P2263,pending
4102,2023-04-18 19:09:53,427,P2263,pending
4103,2023-04-19 02:50:37,427,P2263,pending
4104,2023-04-19 03:46:55,427,P2263,pending
4105,2023-04-19 04:17:16,427,P2263,pending
4106,2023-04-19 05:12:20,427,P2263,pending
4107,2023-04-19 06:40:55,427,P2263,pending
4108,2023-04-19 08:57:28,427,P2263,pending
4109,2023-04-19 19:09:53,427,P2263,pending
4110,2023-04-19 21:04:33,427,P2263,pending
4111,2023-04-19 21:24:32,427,P2263,pending
4112,2023-04-20 19:05:58,427,P2263,pending
4113,2023-04-25 06:29:31,427,P2263,pending
4114,2023-04-25 19:57:08,427,P2263,pending
4115,2023-04-26 02:04:36,427,P2263,pending
4116,2023-04-26 05:08:52,427,P2263,pending
4117,2023-04-26 06:57:53,427,P2263,pending
4118,2023-04-26 07:24:30,427,P2263,pending
4119,2023-04-26 07:34:14,427,P2263,pending
4120,2023-04-26 07:39:01,427,P2263,pending
4121,2023-04-27 20:32:00,427,P2263,pending
4122,2023-04-28 07:04:20,427,P2263,pending
4123,2023-04-28 19:02:24,427,P2263,pending
4124,2023-04-29 06:25:06,427,P2263,pending
4125,2023-04-29 07:02:56,427,P2263,pending
4126,2023-04-29 07:09:59,427,P2263,pending
4127,2023-05-02 05:26:19,427,P2263,pending
4128,2023-05-02 08:24:23,427,P2263,pending
4129,2023-05-02 19:21:57,427,P2263,pending
4130,2023-05-03 05:09:08,427,P2263,pending
4131,2023-05-03 19:25:47,427,P2263,pending
4132,2023-05-04 02:52:59,427,P2263,pending
4133,2023-05-04 03:15:21,427,P2263,pending
4134,2023-05-04 03:31:03,427,P2263,pending
4135,2023-05-04 19:33:14,427,P2263,pending
4136,2023-05-05 04:17:06,427,P2263,pending
4137,2023-05-05 19:14:31,427,P2263,pending
4138,2023-05-06 06:17:54,427,P2263,pending
4139,2023-05-09 10:18:15,427,P2263,pending
4140,2023-05-09 19:29:19,427,P2263,pending
4141,2023-05-13 07:09:49,427,P2263,pending
4142,2023-05-15 19:15:45,427,P2263,pending
4143,2023-05-16 04:32:09,427,P2263,pending
4144,2023-05-16 04:50:53,427,P2263,pending
4145,2023-05-16 05:11:50,427,P2263,pending
4146,2023-05-16 19:19:02,427,P2263,pending
4147,2023-05-17 19:34:57,427,P2263,pending
4148,2023-05-17 20:32:27,427,P2263,pending
4149,2023-05-18 03:37:36,427,P2263,pending
4150,2023-05-18 04:07:42,427,P2263,pending
4151,2023-05-18 04:35:27,427,P2263,pending
4152,2023-05-18 19:24:27,427,P2263,pending
4153,2023-05-19 02:09:33,427,P2263,pending
4154,2023-05-19 06:26:30,427,P2263,pending
4155,2023-05-19 07:09:26,427,P2263,pending
4156,2023-05-19 09:04:50,427,P2263,pending
4157,2023-05-19 09:15:55,427,P2263,pending
4158,2023-05-19 19:08:25,427,P2263,pending
4159,2023-06-06 03:53:37,427,P2263,pending
4160,2023-06-06 04:16:32,427,P2263,pending
4161,2023-06-06 19:15:13,427,P2263,pending
4162,2023-06-07 02:44:08,427,P2263,pending
4163,2023-06-07 03:54:34,427,P2263,pending
4164,2023-06-07 19:18:49,427,P2263,pending
4165,2023-06-08 04:39:18,427,P2263,pending
4166,2023-06-08 06:17:01,427,P2263,pending
4167,2023-06-09 10:01:44,427,P2263,pending
4168,2023-06-09 19:00:09,427,P2263,pending
4169,2023-06-10 06:51:39,427,P2263,pending
4170,2023-06-10 07:03:34,427,P2263,pending
4171,2023-06-13 10:01:23,427,P2263,pending
4172,2023-06-13 10:11:09,427,P2263,pending
4173,2023-06-13 19:13:59,427,P2263,pending
4174,2023-06-14 05:35:38,427,P2263,pending
4175,2023-06-14 05:49:55,427,P2263,pending
4176,2023-06-14 19:11:30,427,P2263,pending
4177,2023-06-14 20:42:31,427,P2263,pending
4178,2023-06-15 04:36:51,427,P2263,pending
4179,2023-06-15 09:18:50,427,P2263,pending
4180,2023-06-15 19:22:44,427,P2263,pending
4181,2023-06-16 03:12:02,427,P2263,pending
4182,2023-06-16 06:21:48,427,P2263,pending
4183,2023-06-16 06:42:54,427,P2263,pending
4184,2023-06-16 19:21:19,427,P2263,pending
4185,2023-06-17 00:57:26,427,P2263,pending
4186,2023-06-17 04:08:00,427,P2263,pending
4187,2023-06-19 19:23:29,427,P2263,pending
4188,2023-06-19 23:43:44,427,P2263,pending
4189,2023-06-20 00:46:29,427,P2263,pending
4190,2023-06-20 01:08:49,427,P2263,pending
4191,2023-06-20 02:02:18,427,P2263,pending
4192,2023-06-20 05:58:30,427,P2263,pending
4193,2023-06-20 19:12:58,427,P2263,pending
4194,2023-06-20 20:42:42,427,P2263,pending
4195,2023-06-21 01:39:31,427,P2263,pending
4196,2023-06-21 02:02:16,427,P2263,pending
4197,2023-06-21 02:14:38,427,P2263,pending
4198,2023-06-21 10:10:13,427,P2263,pending
4199,2023-06-21 19:16:46,427,P2263,pending
4200,2023-06-23 04:01:32,427,P2263,pending
4201,2023-06-23 07:50:04,427,P2263,pending
4202,2023-06-23 08:05:39,427,P2263,pending
4203,2023-06-23 19:12:07,427,P2263,pending
4204,2023-06-26 21:14:36,427,P2263,pending
4205,2023-06-26 22:34:49,427,P2263,pending
4206,2023-06-26 22:41:59,427,P2263,pending
4207,2023-06-26 22:48:08,427,P2263,pending
4208,2023-06-26 23:19:41,427,P2263,pending
4209,2023-06-26 23:43:55,427,P2263,pending
4210,2023-03-20 05:26:54,437,P2453,pending
4211,2023-03-21 00:45:59,437,P2453,pending
4212,2023-03-21 01:09:59,437,P2453,pending
4213,2023-03-21 07:36:15,437,P2453,pending
4214,2023-03-21 22:10:31,437,P2453,pending
4215,2023-03-22 02:11:04,437,P2453,pending
4216,2023-03-22 03:08:14,437,P2453,pending
4217,2023-03-22 03:59:59,437,P2453,pending
4218,2023-03-22 04:59:20,437,P2453,pending
4219,2023-03-22 05:18:49,437,P2453,pending
4220,2023-06-27 08:53:12,439,P0103,storred
4221,2023-06-27 09:30:09,439,P0103,storred
4222,2023-06-27 09:30:11,439,P0103,pending
4223,2023-06-27 09:45:03,439,P0103,storred
4224,2023-06-27 10:33:07,439,P0103,storred
4225,2023-06-27 12:03:38,439,P0103,storred
4226,2023-06-27 22:29:26,439,P0103,storred
4227,2023-06-27 22:52:36,439,P0103,storred
4228,2023-06-27 23:36:14,439,P0103,storred
4229,2023-06-28 00:23:55,439,P0103,storred
4230,2023-06-28 08:15:25,439,P0103,storred
4231,2023-06-28 08:34:39,439,P0103,storred
4232,2023-06-28 09:40:07,439,P0103,storred
4233,2023-06-28 10:58:06,439,P0103,storred
4234,2023-06-28 11:49:05,439,P0103,storred
4235,2023-06-28 22:27:02,439,P0103,storred
4236,2023-06-29 04:47:07,439,P0103,storred
4237,2023-06-29 06:13:07,439,P0103,storred
4238,2023-06-29 22:17:03,439,P0103,storred
4239,2023-06-29 23:01:34,439,P0103,storred
4240,2023-06-30 00:03:23,439,P0103,storred
4241,2023-06-30 00:10:47,439,P0103,storred
4242,2023-06-30 03:36:50,439,P0103,storred
4243,2023-06-30 04:31:24,439,P0103,storred
4244,2023-06-30 10:39:23,439,P0103,storred
4245,2023-06-30 12:10:16,439,P0103,storred
4246,2023-06-30 22:15:30,439,P0103,storred
4247,2023-06-30 22:59:18,439,P0103,storred
4248,2023-06-30 23:49:10,439,P0103,storred
4249,2023-07-01 00:02:09,439,P0103,storred
4250,2023-07-01 03:33:49,439,P0103,storred
